utc_timestamp,cet_cest_timestamp,AT_price_day_ahead,DE_LU_price_day_ahead,DK_1_price_day_ahead,DK_2_price_day_ahead,GB_GBN_price_day_ahead,IE_sem_price_day_ahead,IT_BRNN_price_day_ahead,IT_CNOR_price_day_ahead,IT_CSUD_price_day_ahead,IT_FOGN_price_day_ahead,IT_GR_price_day_ahead,IT_NORD_price_day_ahead,IT_NORD_AT_price_day_ahead,IT_NORD_CH_price_day_ahead,IT_NORD_FR_price_day_ahead,IT_NORD_SI_price_day_ahead,IT_PRGP_price_day_ahead,IT_ROSN_price_day_ahead,IT_SACO_AC_price_day_ahead,IT_SACO_DC_price_day_ahead,IT_SARD_price_day_ahead,IT_SICI_price_day_ahead,IT_SUD_price_day_ahead,NO_1_price_day_ahead,NO_2_price_day_ahead,NO_3_price_day_ahead,NO_4_price_day_ahead,NO_5_price_day_ahead,SE_1_price_day_ahead,SE_2_price_day_ahead,SE_3_price_day_ahead,SE_4_price_day_ahead
2017-11-10T11:00:00Z,2017-11-10T12:00:00+0100,35,,30.57,30.57,43.26,,71.86,93.7,71.86,71.86,71.86,93.7,93.7,93.7,93.7,93.7,71.86,71.86,71.86,93.7,71.86,71.86,71.86,30.57,30.57,30.57,30.57,30.57,30.57,30.57,30.57,30.57
2017-11-10T12:00:00Z,2017-11-10T13:00:00+0100,32,,30.41,30.41,46.26,,71.86,85.93,71.86,71.86,71.86,85.93,85.93,85.93,85.93,85.93,71.86,71.86,71.86,85.93,71.86,71.86,71.86,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41,30.41
2017-11-10T13:00:00Z,2017-11-10T14:00:00+0100,31,,30.16,30.16,48.92,,71.86,89.27,85,71.86,71.86,89.27,89.27,89.27,89.27,89.27,71.86,71.86,85,89.27,85,71.86,71.86,30.16,30.16,30.16,30.16,30.16,30.16,30.16,30.16,30.16
2017-11-10T14:00:00Z,2017-11-10T15:00:00+0100,32,,30.12,30.12,52,,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,30.12,30.12,30.12,30.12,30.12,30.12,30.12,30.12,30.12
2017-11-10T15:00:00Z,2017-11-10T16:00:00+0100,33,,30.52,30.52,41.55,,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,30.52,30.52,30.52,30.52,30.52,30.52,30.52,30.52,30.52
2017-11-10T16:00:00Z,2017-11-10T17:00:00+0100,37,,30.84,30.84,54.74,,117.17,117.17,117.17,117.17,117.17,117.17,117.17,117.17,117.17,117.17,117.17,117.17,117.17,117.17,117.17,117.17,117.17,30.84,30.84,30.84,30.84,30.84,30.84,30.84,30.84,30.84
2017-11-10T17:00:00Z,2017-11-10T18:00:00+0100,37,,30.72,30.72,84.37,,111.3,111.3,111.3,111.3,111.3,111.3,111.3,111.3,111.3,111.3,111.3,111.3,111.3,111.3,111.3,111.3,111.3,30.72,30.72,30.72,30.72,30.72,30.72,30.72,30.72,30.72
2017-11-10T18:00:00Z,2017-11-10T19:00:00+0100,35,,30.31,30.31,69.93,,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,30.31,30.31,30.31,30.31,30.31,30.31,30.31,30.31,30.31
2017-11-10T19:00:00Z,2017-11-10T20:00:00+0100,31,,29.39,29.39,56,,79.83,79.83,79.83,79.83,79.83,79.83,79.83,79.83,79.83,79.83,99.36,79.83,79.83,79.83,79.83,99.36,79.83,29.39,29.39,29.39,29.39,29.39,29.39,29.39,29.39,29.39
2017-11-10T20:00:00Z,2017-11-10T21:00:00+0100,26,,22.26,28.36,47.73,,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,28.36,28.36,28.36,28.36,28.36,28.36,28.36,28.36,28.36
2017-11-10T21:00:00Z,2017-11-10T22:00:00+0100,24,,15.51,27.42,51.55,,67.05,67.05,67.05,67.05,67.05,67.05,67.05,67.05,67.05,67.05,67.05,67.05,67.05,67.05,67.05,67.05,67.05,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42
2017-11-10T22:00:00Z,2017-11-10T23:00:00+0100,18,,11.46,26.06,47.12,,65.22,65.22,65.22,65.22,65.22,65.22,65.22,65.22,65.22,65.22,65.22,65.22,65.22,65.22,65.22,65.22,65.22,26.06,26.06,26.06,26.06,26.06,26.06,26.06,26.06,26.06
2017-11-10T23:00:00Z,2017-11-11T00:00:00+0100,6,,9.2,9.2,49.56,,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,27.97,27.97,27.97,27.97,27.97,27.97,27.97,27.97,27.97
2017-11-11T00:00:00Z,2017-11-11T01:00:00+0100,4,,2.03,2.03,52.2,,60.34,60.34,60.34,60.34,60.34,60.34,60.34,60.34,60.34,60.34,60.34,60.34,60.34,60.34,60.34,60.34,60.34,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37,27.37
2017-11-11T01:00:00Z,2017-11-11T02:00:00+0100,-1,,0.08,0.08,48,,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08,27.08
2017-11-11T02:00:00Z,2017-11-11T03:00:00+0100,0,,6.47,6.47,44.35,,52.36,52.36,52.36,52.36,52.36,52.36,52.36,52.36,52.36,52.36,52.36,52.36,52.36,52.36,52.36,52.36,52.36,26.87,26.87,26.87,26.87,26.87,26.87,26.87,26.87,26.87
2017-11-11T03:00:00Z,2017-11-11T04:00:00+0100,5,,11.27,11.27,42.62,,52.33,52.33,52.33,52.33,52.33,52.33,52.33,52.33,52.33,52.33,52.33,52.33,52.33,52.33,52.33,52.33,52.33,26.37,26.37,26.37,26.37,26.37,26.37,26.37,26.37,26.37
2017-11-11T04:00:00Z,2017-11-11T05:00:00+0100,7,,12.59,12.59,42.21,,52.37,52.37,52.37,52.37,52.37,52.37,52.37,52.37,52.37,52.37,52.37,52.37,52.37,52.37,52.37,52.37,52.37,26.44,26.44,26.29,26.29,26.44,26.29,26.29,26.29,26.29
2017-11-11T05:00:00Z,2017-11-11T06:00:00+0100,9,,9.63,9.63,43.19,,62.99,62.99,62.99,62.99,62.99,62.99,62.99,62.99,62.99,62.99,62.99,62.99,62.99,62.99,62.99,62.99,62.99,27.72,27.72,27.72,27.72,27.72,27.72,27.72,27.72,27.72
2017-11-11T06:00:00Z,2017-11-11T07:00:00+0100,17,,13.55,13.55,45,,70.87,70.87,70.87,70.87,70.87,70.87,70.87,70.87,70.87,70.87,70.87,70.87,70.87,70.87,70.87,70.87,70.87,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74,27.74
2017-11-11T07:00:00Z,2017-11-11T08:00:00+0100,23,,20.1,20.1,44.56,,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,28.51,28.51,28.51,28.51,28.51,28.51,28.51,28.51,28.51
2017-11-11T08:00:00Z,2017-11-11T09:00:00+0100,27,,24.66,28.96,49.19,,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,28.96,28.96,28.96,28.96,28.96,28.96,28.96,28.96,28.96
2017-11-11T09:00:00Z,2017-11-11T10:00:00+0100,27,,21.47,29.14,51.82,,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,29.14,29.14,29.14,29.14,29.14,29.14,29.14,29.14,29.14
2017-11-11T10:00:00Z,2017-11-11T11:00:00+0100,28,,18.9,29.13,52.55,,57.97,57.97,57.97,57.97,57.97,57.97,57.97,57.97,57.97,57.97,57.97,57.97,57.97,57.97,57.97,57.97,57.97,29.13,29.13,29.13,29.13,29.13,29.13,29.13,29.13,29.13
2017-11-11T11:00:00Z,2017-11-11T12:00:00+0100,28,,21.03,28.95,51.73,,57.07,57.07,57.07,57.07,57.07,57.07,57.07,57.07,57.07,57.07,57.07,57.07,57.07,57.07,57.07,57.07,57.07,28.95,28.95,28.95,28.95,28.95,28.95,28.95,28.95,28.95
2017-11-11T12:00:00Z,2017-11-11T13:00:00+0100,28,,22.86,28.83,51.5,,56.81,56.81,56.81,56.81,56.81,56.81,56.81,56.81,56.81,56.81,56.81,56.81,56.81,56.81,56.81,56.81,56.81,28.83,28.83,28.83,28.83,28.83,28.83,28.83,28.83,28.83
2017-11-11T13:00:00Z,2017-11-11T14:00:00+0100,28,,28.2,28.9,48.95,,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9
2017-11-11T14:00:00Z,2017-11-11T15:00:00+0100,31,,29.78,29.78,45.32,,55.49,55.49,55.49,55.49,55.49,55.49,55.49,55.49,55.49,55.49,55.49,55.49,55.49,55.49,55.49,55.49,55.49,29.78,29.78,29.78,29.78,29.78,29.78,29.78,29.78,29.78
2017-11-11T15:00:00Z,2017-11-11T16:00:00+0100,37,,30.7,30.7,45.09,,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,30.7,30.7,30.7,30.7,30.7,30.7,30.7,30.7,30.7
2017-11-11T16:00:00Z,2017-11-11T17:00:00+0100,42,,31.17,31.17,54.99,,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,93.27,71.86,71.86,71.86,71.86,93.27,71.86,31.17,31.17,31.17,31.17,31.17,31.17,31.17,31.17,31.17
2017-11-11T17:00:00Z,2017-11-11T18:00:00+0100,43,,30.9,30.9,84.97,,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,93.27,71.86,71.86,71.86,71.86,93.27,71.86,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9
2017-11-11T18:00:00Z,2017-11-11T19:00:00+0100,42,,30.36,30.36,66.88,,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36
2017-11-11T19:00:00Z,2017-11-11T20:00:00+0100,38,,29.9,29.9,58.66,,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,71.86,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9,29.9
2017-11-11T20:00:00Z,2017-11-11T21:00:00+0100,35,,29.74,29.74,52.11,,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,71.2,29.74,29.74,29.74,29.74,29.74,29.74,29.74,29.74,29.74
2017-11-11T21:00:00Z,2017-11-11T22:00:00+0100,35,,29.48,29.48,52,,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48
2017-11-11T22:00:00Z,2017-11-11T23:00:00+0100,31,,28.29,28.29,51.14,,59.12,59.12,59.12,59.12,59.12,59.12,59.12,59.12,59.12,59.12,59.12,59.12,59.12,59.12,59.12,59.12,59.12,28.29,28.29,28.29,28.29,28.29,28.29,28.29,28.29,28.29
2017-11-11T23:00:00Z,2017-11-12T00:00:00+0100,28,,14.07,14.07,54.25,,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,28.74,28.74,28.26,28.26,28.74,28.26,28.26,28.26,28.26
2017-11-12T00:00:00Z,2017-11-12T01:00:00+0100,24,,15.99,15.99,52.58,,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,28.61,28.61,27.43,27.43,28.61,27.43,27.43,27.43,27.43
2017-11-12T01:00:00Z,2017-11-12T02:00:00+0100,24,,13.8,13.8,52,,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,28.56,28.56,27.09,27.09,28.56,27.09,27.09,27.09,27.09
2017-11-12T02:00:00Z,2017-11-12T03:00:00+0100,21,,13.53,13.53,47.09,,48.74,48.74,48.74,48.74,48.74,48.74,48.74,48.74,48.74,48.74,48.74,48.74,48.74,48.74,48.74,48.74,48.74,28.55,28.55,26.96,26.96,28.55,26.96,26.96,26.96,26.96
2017-11-12T03:00:00Z,2017-11-12T04:00:00+0100,20,,15.25,15.25,48.39,,47.96,47.96,47.96,47.96,47.96,47.96,47.96,47.96,47.96,47.96,47.96,47.96,47.96,47.96,47.96,47.96,47.96,28.44,28.44,27.1,27.1,28.44,27.1,27.1,27.1,27.1
2017-11-12T04:00:00Z,2017-11-12T05:00:00+0100,20,,21.86,21.86,38.5,,48.94,48.94,48.94,48.94,48.94,48.94,48.94,48.94,48.94,48.94,48.94,48.94,48.94,48.94,48.94,48.94,48.94,28.5,28.5,27.3,27.3,28.5,27.3,27.3,27.3,27.3
2017-11-12T05:00:00Z,2017-11-12T06:00:00+0100,21,,22.52,22.52,33.13,,51.55,51.55,51.55,51.55,51.55,51.55,51.55,51.55,51.55,51.55,51.55,51.55,51.55,51.55,51.55,51.55,51.55,28.7,28.7,27.44,27.44,28.7,27.44,27.44,27.44,27.44
2017-11-12T06:00:00Z,2017-11-12T07:00:00+0100,23,,27.06,28.41,37.47,,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,28.69,28.69,28.41,28.41,28.69,28.41,28.41,28.41,28.41
2017-11-12T07:00:00Z,2017-11-12T08:00:00+0100,31,,30.94,29.58,36.14,,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57,29.58,29.58,29.58,29.58,29.58,29.58,29.58,29.58,29.58
2017-11-12T08:00:00Z,2017-11-12T09:00:00+0100,34,,30.58,30.58,39,,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,30.58,30.58,30.58,30.58,30.58,30.58,30.58,30.58,30.58
2017-11-12T09:00:00Z,2017-11-12T10:00:00+0100,37,,30.93,30.93,41.86,,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,30.93,30.93,30.93,30.93,30.93,30.93,30.93,30.93,30.93
2017-11-12T10:00:00Z,2017-11-12T11:00:00+0100,40,,31.06,31.06,43.39,,50,50,50,50,50,50,50,50,50,50,50,50,39.19,50,39.19,50,50,31.06,31.06,31.06,31.06,31.06,31.06,31.06,31.06,31.06
2017-11-12T11:00:00Z,2017-11-12T12:00:00+0100,38,,30.92,30.92,44.91,,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,39.19,51.44,39.19,51.44,51.44,30.92,30.92,30.92,30.92,30.92,30.92,30.92,30.92,30.92
2017-11-12T12:00:00Z,2017-11-12T13:00:00+0100,37,,34.76,34.76,42.17,,49,49,49,49,49,49,49,49,49,49,49,49,30,49,30,49,49,30.81,30.81,30.81,30.81,30.81,30.81,30.81,30.81,30.81
2017-11-12T13:00:00Z,2017-11-12T14:00:00+0100,36,,34.73,34.73,44.92,,49.22,49.22,49.22,49.22,49.22,49.22,49.22,49.22,49.22,49.22,49.22,49.22,30,49.22,30,49.22,49.22,30.82,30.82,30.82,30.82,30.82,30.82,30.82,30.82,30.82
2017-11-12T14:00:00Z,2017-11-12T15:00:00+0100,36,,30.99,30.99,49.54,,50.92,50.92,50.92,50.92,50.92,50.92,50.92,50.92,50.92,50.92,50.92,50.92,39.18,50.92,39.18,50.92,50.92,30.99,30.99,30.99,30.99,30.99,30.99,30.99,30.99,30.99
2017-11-12T15:00:00Z,2017-11-12T16:00:00+0100,37,,39.84,39.84,40,,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,52.38,31.32,31.32,31.92,31.92,31.32,31.92,31.92,31.92,39.84
2017-11-12T16:00:00Z,2017-11-12T17:00:00+0100,44,,50.07,50.07,56.82,,69.34,69.34,69.34,69.34,69.34,69.34,69.34,69.34,69.34,69.34,69.34,69.34,69.34,69.34,69.34,69.34,69.34,31.53,31.53,32.35,32.35,31.53,32.35,32.35,32.35,44.35
2017-11-12T17:00:00Z,2017-11-12T18:00:00+0100,46,,43,43,83.88,,65,65,65,65,65,65,65,65,65,65,82.01,65,65,65,65,82.01,65,31.49,31.49,31.91,31.91,31.49,31.91,31.91,31.91,43
2017-11-12T18:00:00Z,2017-11-12T19:00:00+0100,44,,37.3,37.3,67.42,,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.9,82.01,65.9,65.9,65.9,65.9,82.01,65.9,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,37.3
2017-11-12T19:00:00Z,2017-11-12T20:00:00+0100,38,,30.94,30.94,57.67,,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,63.78,82.01,63.78,63.78,63.78,63.78,82.01,63.78,30.94,30.94,30.94,30.94,30.94,30.94,30.94,30.94,30.94
2017-11-12T20:00:00Z,2017-11-12T21:00:00+0100,35,,30.69,30.69,54.75,,60.55,60.55,60.55,60.55,60.55,60.55,60.55,60.55,60.55,60.55,60.55,60.55,60.55,60.55,60.55,60.55,60.55,30.69,30.69,30.69,30.69,30.69,30.69,30.69,30.69,30.69
2017-11-12T21:00:00Z,2017-11-12T22:00:00+0100,36,,30.25,30.25,46.68,,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25,30.25
2017-11-12T22:00:00Z,2017-11-12T23:00:00+0100,32,,29.73,29.73,43.03,,49.87,49.87,49.87,49.87,49.87,49.87,49.87,49.87,49.87,49.87,49.87,49.87,49.87,49.87,49.87,49.87,49.87,29.73,29.73,29.73,29.73,29.73,29.73,29.73,29.73,29.73
2017-11-12T23:00:00Z,2017-11-13T00:00:00+0100,26,,29.85,29.85,44.08,,45.19,45.19,45.19,45.19,45.19,45.19,45.19,45.19,45.19,45.19,45.19,45.19,45.19,45.19,45.19,45.19,45.19,29.85,29.85,29.85,29.85,29.85,29.85,29.85,29.85,29.85
2017-11-13T00:00:00Z,2017-11-13T01:00:00+0100,25,,29.68,29.68,43.96,,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,42.67,39.19,42.67,39.19,42.67,42.67,29.68,29.68,29.68,29.68,29.68,29.68,29.68,29.68,29.68
2017-11-13T01:00:00Z,2017-11-13T02:00:00+0100,24,,29.64,29.64,43.96,,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,29.64,29.64,29.64,29.64,29.64,29.64,29.64,29.64,29.64
2017-11-13T02:00:00Z,2017-11-13T03:00:00+0100,21,,29.66,29.66,43.95,,39.2,39.2,39.2,39.2,39.2,39.2,39.2,39.2,39.2,39.2,39.2,39.2,39.18,39.2,39.18,39.2,39.2,29.66,29.66,29.66,29.66,29.66,29.66,29.66,29.66,29.66
2017-11-13T03:00:00Z,2017-11-13T04:00:00+0100,23,,29.79,29.79,43.36,,41.1,41.1,41.1,41.1,41.1,41.1,41.1,41.1,41.1,41.1,41.1,41.1,39.19,41.1,39.19,41.1,41.1,29.79,29.79,29.79,29.79,29.79,29.79,29.79,29.79,29.79
2017-11-13T04:00:00Z,2017-11-13T05:00:00+0100,29,,30.92,30.92,43.23,,44.96,44.96,44.96,44.96,44.96,44.96,44.96,44.96,44.96,44.96,44.96,44.96,39.19,44.96,39.19,44.96,44.96,30.92,30.92,30.92,30.92,30.92,30.92,30.92,30.92,30.92
2017-11-13T05:00:00Z,2017-11-13T06:00:00+0100,43,,40.6,40.6,44.03,,49.87,49.87,49.87,49.87,49.87,49.87,49.87,49.87,49.87,49.87,49.87,49.87,49.87,49.87,49.87,49.87,49.87,31.97,31.97,32.04,32.04,31.97,32.04,32.04,32.04,40.6
2017-11-13T06:00:00Z,2017-11-13T07:00:00+0100,56,,39.42,47.89,55.12,,59.9,63.88,59.9,59.9,59.9,63.88,63.88,63.88,63.88,63.88,59.9,59.9,59.9,63.88,59.9,59.9,59.9,33.76,33.76,33.76,33.76,33.76,34.49,34.49,34.49,47.89
2017-11-13T07:00:00Z,2017-11-13T08:00:00+0100,54,,49.47,53.03,49.24,,65,68.5,65,65,65,68.5,68.5,68.5,68.5,68.5,65,65,65,68.5,65,65,65,33.68,33.68,33.68,33.68,33.68,33.68,33.68,33.68,53.03
2017-11-13T08:00:00Z,2017-11-13T09:00:00+0100,49,,42.78,46.99,57.05,,52.5,68.5,52.5,52.5,52.5,68.5,68.5,68.5,68.5,68.5,52.5,52.5,52.5,68.5,52.5,52.5,52.5,33.32,33.32,33.32,33.32,33.32,33.32,33.32,33.32,46.99
2017-11-13T09:00:00Z,2017-11-13T10:00:00+0100,48,,44.73,44.73,55.68,,49.18,75,49.18,49.18,49.18,75,75,75,75,75,49.18,49.18,39.19,75,39.19,49.18,49.18,33,33,33,33,33,33,33,33,44.73
2017-11-13T10:00:00Z,2017-11-13T11:00:00+0100,48,,45.49,45.49,53.53,,46.47,75,46.47,46.47,46.47,75,75,75,75,75,46.47,46.47,39.19,75,39.19,46.47,46.47,32.88,32.88,32.88,32.88,32.88,32.88,32.88,32.88,45.49
2017-11-13T11:00:00Z,2017-11-13T12:00:00+0100,47,,41.48,41.48,50.03,,49.11,60.99,49.11,49.11,49.11,65.83,65.83,65.83,65.83,65.83,49.11,49.11,39.18,60.99,39.18,49.11,49.11,32.65,32.65,32.65,32.65,32.65,32.65,32.65,32.65,41.48
2017-11-13T12:00:00Z,2017-11-13T13:00:00+0100,46,,48.08,48.08,47.45,,49.18,71.1,49.18,49.18,49.18,71.1,71.1,71.1,71.1,71.1,49.18,49.18,39.19,71.1,39.19,49.18,49.18,32.46,32.46,32.46,32.46,32.46,32.46,32.46,32.46,48.08
2017-11-13T13:00:00Z,2017-11-13T14:00:00+0100,46,,49.59,49.59,45.52,,51.57,85,51.57,51.57,51.57,85,85,85,85,85,51.57,51.57,51.57,85,51.57,51.57,51.57,32.48,32.48,32.48,32.48,32.48,32.48,32.48,32.48,49.59
2017-11-13T14:00:00Z,2017-11-13T15:00:00+0100,49,,48.14,53.61,48.3,,69.33,95.24,69.33,69.33,69.33,95.24,95.24,95.24,95.24,95.24,69.33,69.33,69.33,95.24,69.33,69.33,69.33,32.61,32.61,32.61,32.61,32.61,32.61,32.61,32.61,53.61
2017-11-13T15:00:00Z,2017-11-13T16:00:00+0100,60,,53.38,55.92,47.91,,72.05,95,72.05,72.05,72.05,95,95,95,95,95,72.05,72.05,72.05,95,72.05,72.05,72.05,33.04,33.04,33.04,33.04,33.04,33.04,33.04,33.04,55.92
2017-11-13T16:00:00Z,2017-11-13T17:00:00+0100,69,,68.63,70.08,73.32,,99.36,105,105,99.36,99.36,105,105,105,105,105,99.36,99.36,105,105,105,99.36,99.36,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,70.08
2017-11-13T17:00:00Z,2017-11-13T18:00:00+0100,69,,61.89,62.3,96.35,,99.36,111.66,111.66,99.36,99.36,111.66,111.66,111.66,111.66,111.66,99.36,99.36,111.66,111.66,111.66,99.36,99.36,33.08,33.08,33.08,33.08,33.08,33.08,33.08,33.08,62.3
2017-11-13T18:00:00Z,2017-11-13T19:00:00+0100,62,,41.52,56.34,66.32,,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,32.47,32.47,32.47,32.47,32.47,32.47,32.47,32.47,56.34
2017-11-13T19:00:00Z,2017-11-13T20:00:00+0100,51,,52.87,52.87,59.64,,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,32.11,32.11,32.11,32.11,32.11,32.11,32.11,32.11,44.09
2017-11-13T20:00:00Z,2017-11-13T21:00:00+0100,45,,39.47,39.47,47.36,,71.05,71.05,71.05,71.05,71.05,71.05,71.05,71.05,71.05,71.05,71.05,71.05,71.05,71.05,71.05,71.05,71.05,31.99,31.99,31.99,31.99,31.99,31.99,31.99,31.99,39.47
2017-11-13T21:00:00Z,2017-11-13T22:00:00+0100,40,,31.04,31.04,44.23,,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,31.04,31.04,31.04,31.04,31.04,31.04,31.04,31.04,31.04
2017-11-13T22:00:00Z,2017-11-13T23:00:00+0100,36,,30.38,30.38,41.35,,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38,30.38
2017-11-13T23:00:00Z,2017-11-14T00:00:00+0100,36,,30.87,30.87,45.67,,53.94,53.94,53.94,53.94,53.94,53.94,53.94,53.94,53.94,53.94,53.94,53.94,53.94,53.94,53.94,53.94,53.94,30.87,30.87,30.87,30.87,30.87,30.87,30.87,30.87,30.87
2017-11-14T00:00:00Z,2017-11-14T01:00:00+0100,36,,30.62,30.62,43.48,,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,30.62,30.62,30.62,30.62,30.62,30.62,30.62,30.62,30.62
2017-11-14T01:00:00Z,2017-11-14T02:00:00+0100,35,,30.39,30.39,41.17,,49.81,49.81,49.81,49.81,49.81,49.81,49.81,49.81,49.81,49.81,49.81,49.81,49.81,49.81,49.81,49.81,49.81,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39
2017-11-14T02:00:00Z,2017-11-14T03:00:00+0100,34,,30.13,30.13,39.19,,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13
2017-11-14T03:00:00Z,2017-11-14T04:00:00+0100,34,,30.39,30.39,39,,47.82,47.82,47.82,47.82,47.82,47.82,47.82,47.82,47.82,47.82,47.82,47.82,47.82,47.82,47.82,47.82,47.82,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39,30.39
2017-11-14T04:00:00Z,2017-11-14T05:00:00+0100,35,,31.07,31.07,43.66,,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,31.07,31.07,31.07,31.07,31.07,31.07,31.07,31.07,31.07
2017-11-14T05:00:00Z,2017-11-14T06:00:00+0100,47,,32.37,36.56,53.15,,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,32.37,32.37,32.37,32.37,32.37,32.37,32.37,32.37,36.56
2017-11-14T06:00:00Z,2017-11-14T07:00:00+0100,59,,33.53,42.48,55.08,,99.1,99.1,99.1,99.1,99.1,107.75,107.75,107.75,107.75,107.75,99.1,99.1,99.1,99.1,99.1,99.1,99.1,33.53,33.53,33.53,33.53,33.53,33.53,33.53,33.53,42.48
